CountryName,CountryId,Year,Total,Live animals,Beverages & tobacco,Crude materials,Fuels,Animal & vegetable oils & fats,Chemicals,Material manufactures,Machinery & transport equipment,Miscellaneous manufactures,Unspecified goods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Azerbaijan,AZ,2013,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,8,0,0,1,6,26,1,23,0,0,0,30,0,0,15,14,0,1,0,46,17,0,0,0,1,4,5,1,13,5,0,0,0,20,0,0,18,1,0,2,0,1,0,0,0,2,0,0,5,13,3,0,0,0,58,2,0,4,1
Bosnia & Herzegovina,BA,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,BB,2013,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bangladesh,BD,2013,115,1,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,3,0,3,0,0,0,21,0,6,5,0,2,2,0,0,0,0,6,0,0,3,0,0,2,0,0,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Belgium,BE,2013,14196,2,75,103,40,78,37,13,52,15,37,155,16,0,18,115,5,0,12,18,97,55,8,127,1942,796,0,12,4,0,984,36,107,447,358,0,411,90,221,0,125,31,62,143,1818,214,177,125,0,47,0,308,38,0,47,139,6,62,0,221,183,0,24,87,11,8,95,12,141,40,10,242,202,1702,0,0,476,0,0,9,12,11,3,12,14,159,66,0,15,262,52,17,0,11,7,69,10,173,12
Burkina Faso,BF,2013,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BG,2013,380,0,0,0,2,0,0,0,0,0,2,47,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,10,0,12,25,10,1,4,11,2,0,0,0,0,25,0,1,0,2,0,2,0,0,0,0,6,26,0,0,0,8,12,0,2,9,1,0,55,0,17,0,0,9,1,13,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,12,2,1,0,0,0,6,1,7,0
Bahrain,BH,2013,221,0,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,2,2,0,2,0,42,1,0,3,8,0,0,0,12,8,0,0,3,0,0,1,0,12,7,0,0,0,33,0,0,11,0,0,2,0,0,0,1,0,10,3,0,0,13,0,0,0,1,12,2,0,4,0
Burundi,BI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,BJ,2013,49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,BM,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Brunei,BN,2013,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,20,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,15,0,0,0,3,1,0,0,2
Bolivia,BO,2013,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bonaire, Sint Eustatius and Saba",BQ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BR,2013,2706,0,0,0,0,0,0,0,6,5,8,112,0,0,0,22,0,0,0,0,0,6,0,0,40,0,0,1,0,0,119,23,16,319,10,42,45,22,219,0,14,0,16,7,33,88,17,54,0,12,0,312,14,0,88,53,1,8,0,113,60,0,3,6,0,7,26,0,66,21,8,38,6,262,0,0,108,52,0,1,0,2,0,0,0,9,0,0,15,85,3,10,0,34,0,1,0,26,12
Bahamas,BS,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,BT,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouvet Island,BV,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Botswana,BW,2013,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Belarus,BY,2013,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,11,0,1,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Belize,BZ,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Canada,CA,2013,4108,0,0,9,7,45,7,13,77,0,22,151,0,0,0,0,0,0,2,0,99,9,0,0,494,4,0,1,0,0,197,6,12,358,40,2,20,16,70,0,28,1,34,31,60,77,146,64,2,22,0,537,14,0,44,71,1,2,0,124,45,0,4,27,2,15,55,4,72,45,8,30,70,291,10,0,158,9,0,1,0,3,13,4,10,32,1,0,21,132,5,7,0,21,3,12,1,59,19
Cocos Islands,CC,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo (Democratic Republic),CD,2013,21,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,CF,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo (Republic),CG,2013,53,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,3,4,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0
Switzerland,CH,2013,5845,1,17,2,15,15,0,0,33,5,19,57,11,0,0,0,0,0,0,0,83,1,0,0,2,0,0,0,0,0,443,16,25,383,110,1,24,38,75,0,24,0,31,23,240,18,133,48,0,14,0,204,12,10,17,46,4,5,0,72,81,0,22,65,0,11,111,4,89,51,18,23,1,307,0,0,530,30,0,13,0,13,11,7,10,45,6,0,16,165,118,20,0,903,667,24,1,101,105
Ivory Coast,CI,2013,62,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,6,6,1,0,0,2,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cook Islands,CK,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CL,2013,1102,0,0,0,0,0,0,0,6,1,1,30,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,1,25,2,0,12,7,13,0,0,0,2,0,1,6,0,7,0,27,0,116,1,0,9,39,0,0,0,13,21,0,0,0,0,1,0,1,3,5,0,1,0,100,0,0,47,1,0,0,0,0,0,0,0,1,0,0,1,17,0,1,0,2,0,3,0,3,4
Cameroon,CM,2013,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,2,0,0,0,0,7,4,0,5,0,2,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
China,CN,2013,13709,0,32,8,79,5,4,0,7,12,29,67,0,123,0,29,13,343,82,12,697,1,0,205,21,0,0,0,0,42,121,53,66,831,73,3,102,53,165,13,38,2,32,59,37,118,199,112,3,50,0,494,271,0,134,161,21,97,0,311,229,0,66,55,0,6,77,7,251,120,0,181,4,4498,10,0,485,26,0,6,0,14,24,0,1,27,5,0,45,389,0,42,0,22,6,23,28,77,1555
Colombia,CO,2013,328,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,95,7,0,1,10,21,0,1,0,1,0,1,0,0,4,0,12,0,16,1,0,10,11,0,1,0,6,3,0,1,0,0,0,1,0,2,0,0,0,7,28,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0
Costa Rica,CR,2013,32,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,CU,2013,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cape Verde,CV,2013,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curacao,CW,2013,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,CX,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,CY,2013,428,0,3,0,3,10,2,0,11,0,7,22,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,1,16,12,0,0,0,0,0,2,0,3,1,0,1,0,8,0,0,0,3,0,0,0,2,0,0,0,1,5,0,0,10,1,0,116,4,8,0,0,3,0,43,0,0,15,0,0,0,0,0,0,0,0,37,8,0,0,7,8,0,0,0,0,0,0,14,0
Czech Republic,CZ,2013,1920,0,2,0,0,5,2,0,40,12,14,13,0,1,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,14,14,22,91,73,0,39,48,100,0,16,0,25,46,12,53,30,71,0,6,0,10,1,0,13,50,1,4,0,70,85,0,20,38,0,0,166,0,201,43,0,84,10,40,3,0,66,0,0,0,0,0,0,13,4,79,13,0,12,36,2,0,0,0,2,17,7,61,0
Germany,DE,2013,29489,20,145,95,76,91,73,25,157,102,141,289,37,2,102,29,15,23,36,49,356,24,6,3560,292,32,1,7,49,7,788,303,270,2109,631,9,460,331,865,28,282,13,281,292,254,657,1310,563,3,63,0,2211,74,46,154,362,37,67,0,527,648,0,90,433,31,119,491,91,1015,495,48,1019,138,1363,22,0,994,41,0,37,12,29,59,50,76,863,217,0,122,614,59,99,0,36,35,476,20,791,25
Djibouti,DJ,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,DK,2013,3051,3,45,17,20,30,11,12,14,18,28,53,0,0,8,0,0,0,4,3,0,24,0,359,410,7,0,3,0,0,46,11,16,147,55,0,49,50,77,0,15,5,15,43,30,59,26,61,0,5,0,26,1,0,24,83,0,5,0,79,61,0,5,72,4,0,108,1,132,24,0,43,25,20,1,0,103,6,0,14,0,10,0,2,12,78,16,0,13,108,30,2,0,0,0,31,0,130,3
Dominica,DM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,DO,2013,51,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,DZ,2013,440,0,0,28,0,14,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,0,0,0,0,0,0,0,1,19,0,0,0,6,44,0,0,0,3,0,0,41,0,13,0,29,0,18,0,0,3,71,0,0,0,12,13,0,0,0,0,0,8,0,4,1,0,5,7,38,0,0,18,1,0,2,0,0,0,0,0,3,0,0,2,17,0,0,0,0,0,0,0,2,0
Ecuador,EC,2013,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1
Estonia,EE,2013,295,0,2,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,1,6,0,1,1,10,0,0,0,1,8,0,0,4,4,0,1,0,0,0,0,1,33,0,0,0,0,7,0,0,6,0,0,11,0,11,4,0,2,0,29,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,0,0,0,0,7,0
Egypt,EG,2013,969,0,0,0,4,0,108,0,7,3,1,7,0,0,0,0,0,0,0,9,119,0,0,0,12,0,0,0,0,0,23,0,5,68,30,1,13,14,27,0,6,0,11,4,1,12,15,14,0,22,0,54,1,1,23,21,0,0,0,58,24,0,0,26,1,1,7,0,26,4,0,3,0,58,0,0,41,7,0,1,0,1,0,0,0,0,0,0,11,34,0,0,0,1,0,4,1,21,3
Eritrea,ER,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ES,2013,8823,9,46,27,122,75,49,13,31,28,44,337,34,6,0,18,0,1,12,16,381,3,2,454,383,13,0,0,1,0,210,360,93,1185,165,3,79,89,169,2,51,1,46,60,48,239,91,122,4,27,0,306,35,0,24,90,5,19,0,150,105,0,42,76,12,52,147,30,191,51,10,213,36,837,1,0,296,47,0,11,0,6,8,9,23,166,46,0,14,147,82,17,0,2,13,87,15,243,10
Ethiopia,ET,2013,81,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,21,0,0,4,3,0,0,0,1,5,0,3,7,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0
Finland,FI,2013,1552,0,0,0,0,12,2,0,7,19,16,21,0,0,4,5,0,0,0,24,31,7,10,120,78,0,0,0,0,4,60,10,17,86,25,1,23,26,29,0,11,0,17,23,23,47,15,26,0,10,0,16,3,0,17,58,1,2,0,37,46,0,1,35,0,0,36,0,39,44,1,25,10,140,0,0,56,8,0,3,0,0,0,1,0,29,14,0,2,46,2,0,0,0,0,13,4,54,0
Fiji,FJ,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Falkland Islands,FK,2013,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Micronesia,FM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,FO,2013,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FR,2013,20934,58,348,138,359,146,69,35,141,100,105,647,14,10,19,25,1,15,7,24,127,32,7,2313,1808,153,26,0,12,0,473,352,149,1274,404,15,270,245,277,3,380,21,252,170,248,564,305,422,7,74,0,261,71,5,92,383,12,19,1,356,497,0,55,244,28,49,375,79,484,165,47,386,64,1116,12,0,704,52,0,59,0,52,33,31,58,512,129,0,56,410,81,62,0,33,507,177,35,483,15
Gabon,GA,2013,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,5,4,0,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
Grenada,GD,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GE,2013,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
